horse,horseLabel,birthYear,deathYear,genderLabel
http://www.wikidata.org/entity/Q5651033,Q5651033,2009,,самец
http://www.wikidata.org/entity/Q5652878,Q5652878,1940,,самка
http://www.wikidata.org/entity/Q5654487,Q5654487,2006,,самец
http://www.wikidata.org/entity/Q5655343,Q5655343,1955,,самец
http://www.wikidata.org/entity/Q5655409,Q5655409,2004,,самец
http://www.wikidata.org/entity/Q5656784,Q5656784,1990,,
http://www.wikidata.org/entity/Q5658583,Q5658583,2005,,самец
http://www.wikidata.org/entity/Q5661547,Q5661547,1922,,
http://www.wikidata.org/entity/Q5667159,Q5667159,1868,,самец
http://www.wikidata.org/entity/Q5671759,Q5671759,2008,,самка
http://www.wikidata.org/entity/Q5680706,Q5680706,1951,,самец
http://www.wikidata.org/entity/Q5681749,Q5681749,1989,,самка
http://www.wikidata.org/entity/Q5684074,Q5684074,2007,,самка
http://www.wikidata.org/entity/Q5684231,Q5684231,1964,,самец
http://www.wikidata.org/entity/Q5685291,Q5685291,1986,,самец
http://www.wikidata.org/entity/Q5687088,Q5687088,2006,,самец
http://www.wikidata.org/entity/Q5688556,Q5688556,1963,,самец
http://www.wikidata.org/entity/Q5694853,Q5694853,1978,,самка
http://www.wikidata.org/entity/Q5696914,Q5696914,1988,,самец
http://www.wikidata.org/entity/Q5697334,Q5697334,1996,,самец
http://www.wikidata.org/entity/Q5705843,Q5705843,1936,,самец
http://www.wikidata.org/entity/Q5713061,Q5713061,1977,,самец
http://www.wikidata.org/entity/Q5715131,Q5715131,2003,,самец
http://www.wikidata.org/entity/Q5719120,Q5719120,2003,,самец
http://www.wikidata.org/entity/Q4765610,Анита Пибоди,1925,1934,самка
http://www.wikidata.org/entity/Q4782101,Q4782101,1929,1954,самец
http://www.wikidata.org/entity/Q4784024,Q4784024,1977,1989,самец
http://www.wikidata.org/entity/Q4784616,Q4784616,1944,1959,самец
http://www.wikidata.org/entity/Q4785234,Q4785234,1988,2006,самец
http://www.wikidata.org/entity/Q4785285,Q4785285,1995,2016,самец
http://www.wikidata.org/entity/Q4790988,Q4790988,1872,1893,самец
http://www.wikidata.org/entity/Q4797363,Q4797363,1995,2012,самец
http://www.wikidata.org/entity/Q4801562,Q4801562,1988,2006,самец
http://www.wikidata.org/entity/Q4802556,Q4802556,1973,2007,самец
http://www.wikidata.org/entity/Q4808564,Q4808564,1943,1971,самец
http://www.wikidata.org/entity/Q4825861,Q4825861,1995,2025,самец
http://www.wikidata.org/entity/Q4832218,Q4832218,2001,2014,самец
http://www.wikidata.org/entity/Q4842382,Q4842382,1994,2020,самец
http://www.wikidata.org/entity/Q4852230,Q4852230,1954,1979,самец
http://www.wikidata.org/entity/Q4752922,Q4752922,1970,,
http://www.wikidata.org/entity/Q4754597,Q4754597,1851,,самец
http://www.wikidata.org/entity/Q4761582,Q4761582,1997,,самец
http://www.wikidata.org/entity/Q4763344,Q4763344,1970,,самец
http://www.wikidata.org/entity/Q4764837,Q4764837,2008,,самец
http://www.wikidata.org/entity/Q4769479,Q4769479,1970,,самец
http://www.wikidata.org/entity/Q4770806,Q4770806,1996,,самец
http://www.wikidata.org/entity/Q4778142,Q4778142,2004,,самец
http://www.wikidata.org/entity/Q4778905,Q4778905,2002,,самец
http://www.wikidata.org/entity/Q4778997,Q4778997,1971,,самец
http://www.wikidata.org/entity/Q4780270,Q4780270,1879,,самец
http://www.wikidata.org/entity/Q4780432,Q4780432,1871,,самка
http://www.wikidata.org/entity/Q4782070,Q4782070,1978,,самка
http://www.wikidata.org/entity/Q4782737,Q4782737,1998,,самка
http://www.wikidata.org/entity/Q4783733,Q4783733,2002,,самец
http://www.wikidata.org/entity/Q4785301,Q4785301,2001,,самец
http://www.wikidata.org/entity/Q4785869,Q4785869,1796,,самец
http://www.wikidata.org/entity/Q4785935,Q4785935,1856,,самец
http://www.wikidata.org/entity/Q4785991,Q4785991,1995,,самец
http://www.wikidata.org/entity/Q4787377,Q4787377,1936,,самец
http://www.wikidata.org/entity/Q4787506,Q4787506,2007,,самец
http://www.wikidata.org/entity/Q4787536,Q4787536,1948,,самец
http://www.wikidata.org/entity/Q4787764,Q4787764,1899,,самец
http://www.wikidata.org/entity/Q4787815,Q4787815,1941,,самец
http://www.wikidata.org/entity/Q4788259,Q4788259,1976,,самец
http://www.wikidata.org/entity/Q4790881,Q4790881,1946,,самец
http://www.wikidata.org/entity/Q4792951,Q4792951,1941,,самец
http://www.wikidata.org/entity/Q4795865,Q4795865,2003,,самка
http://www.wikidata.org/entity/Q4797589,Q4797589,1902,,самка
http://www.wikidata.org/entity/Q4800992,Q4800992,2001,,самец
http://www.wikidata.org/entity/Q4801503,Q4801503,1966,,самец
http://www.wikidata.org/entity/Q4802902,Q4802902,1990,,
http://www.wikidata.org/entity/Q4804526,Q4804526,2001,,самка
http://www.wikidata.org/entity/Q4806840,Q4806840,2003,,самец
http://www.wikidata.org/entity/Q4808350,Q4808350,1963,,самец
http://www.wikidata.org/entity/Q4808479,Q4808479,1779,,самец
http://www.wikidata.org/entity/Q4808747,Q4808747,1979,1995,самец
http://www.wikidata.org/entity/Q4810751,Q4810751,1861,,самец
http://www.wikidata.org/entity/Q4811134,Q4811134,1996,,самка
http://www.wikidata.org/entity/Q4812409,Q4812409,1981,1995,самец
http://www.wikidata.org/entity/Q4813540,Q4813540,1968,,самец
http://www.wikidata.org/entity/Q4816263,Q4816263,1871,,самец
http://www.wikidata.org/entity/Q4816471,Q4816471,2008,,
http://www.wikidata.org/entity/Q4817311,Q4817311,1979,,самец
http://www.wikidata.org/entity/Q4818372,Q4818372,1839,,самец
http://www.wikidata.org/entity/Q4818689,Q4818689,2001,,самка
http://www.wikidata.org/entity/Q4819547,Q4819547,2004,,
http://www.wikidata.org/entity/Q4821954,Q4821954,1962,,самка
http://www.wikidata.org/entity/Q4822299,Q4822299,1950,,самец
http://www.wikidata.org/entity/Q4825957,Q4825957,2004,,самец
http://www.wikidata.org/entity/Q4827797,Q4827797,1972,,самец
http://www.wikidata.org/entity/Q4829270,Q4829270,2000,,самец
http://www.wikidata.org/entity/Q4830021,Q4830021,1994,,самец
http://www.wikidata.org/entity/Q4830022,Q4830022,2008,,самка
http://www.wikidata.org/entity/Q4830027,Q4830027,2003,,
http://www.wikidata.org/entity/Q4830715,Q4830715,1892,,
http://www.wikidata.org/entity/Q4831491,Q4831491,1927,,
http://www.wikidata.org/entity/Q4831676,Q4831676,1885,,самец
http://www.wikidata.org/entity/Q4832461,Q4832461,1998,,самка
http://www.wikidata.org/entity/Q4832465,Q4832465,1997,,самец
http://www.wikidata.org/entity/Q4832833,Q4832833,1814,,самец
http://www.wikidata.org/entity/Q4832883,Q4832883,1889,,самец
http://www.wikidata.org/entity/Q4832945,Q4832945,1990,,самка
http://www.wikidata.org/entity/Q4834232,Q4834232,1975,,самка
http://www.wikidata.org/entity/Q4838743,Q4838743,1906,,самец
http://www.wikidata.org/entity/Q4839782,Q4839782,2007,,самец
http://www.wikidata.org/entity/Q4840740,Q4840740,1874,,самец
http://www.wikidata.org/entity/Q4841156,Q4841156,1975,,
http://www.wikidata.org/entity/Q4841815,Q4841815,1965,,
http://www.wikidata.org/entity/Q4842149,Q4842149,1967,,самец
http://www.wikidata.org/entity/Q4842833,Q4842833,1932,,самец
http://www.wikidata.org/entity/Q4850003,Q4850003,1991,,самка
http://www.wikidata.org/entity/Q4850296,Q4850296,1955,,самец
http://www.wikidata.org/entity/Q4850311,Q4850311,1705,,самец
http://www.wikidata.org/entity/Q4850474,Q4850474,1961,,самец
http://www.wikidata.org/entity/Q4851307,Q4851307,2001,,
http://www.wikidata.org/entity/Q4851723,Q4851723,1985,,самец
http://www.wikidata.org/entity/Q4851740,Q4851740,1999,,самец
http://www.wikidata.org/entity/Q4851883,Q4851883,1904,,самец
http://www.wikidata.org/entity/Q4851968,Q4851968,1957,,самец
http://www.wikidata.org/entity/Q4852361,Q4852361,1972,,самец
http://www.wikidata.org/entity/Q4853408,Q4853408,1949,1970,самец
http://www.wikidata.org/entity/Q4853954,Q4853954,1950,,самка
http://www.wikidata.org/entity/Q4856485,Q4856485,1998,,самка
http://www.wikidata.org/entity/Q4857126,Q4857126,1995,,самка
http://www.wikidata.org/entity/Q2925341,Q2925341,1968,,самец
http://www.wikidata.org/entity/Q2932844,Q2932844,1980,,самец
http://www.wikidata.org/entity/Q2981302,Q2981302,1990,,самец
http://www.wikidata.org/entity/Q2990965,Q2990965,1917,,самец
http://www.wikidata.org/entity/Q2998939,Q2998939,1982,,
http://www.wikidata.org/entity/Q3007504,Q3007504,1993,,самец
http://www.wikidata.org/entity/Q3016592,Q3016592,1981,,самец
http://www.wikidata.org/entity/Q3019341,Q3019341,1994,,самец
http://www.wikidata.org/entity/Q3025611,Q3025611,1991,,самец
http://www.wikidata.org/entity/Q3028711,Q3028711,1777,,самец
http://www.wikidata.org/entity/Q3032287,Q3032287,2002,,самка
http://www.wikidata.org/entity/Q3041946,Дилан Томас,2003,,самец
http://www.wikidata.org/entity/Q3064762,Q3064762,1976,,
http://www.wikidata.org/entity/Q3066299,Q3066299,1993,,самка
http://www.wikidata.org/entity/Q3066345,Q3066345,1949,,самец
http://www.wikidata.org/entity/Q3066381,Q3066381,1967,,самка
http://www.wikidata.org/entity/Q3072980,Q3072980,1993,,самец
http://www.wikidata.org/entity/Q3074007,Q3074007,1780,,самец
http://www.wikidata.org/entity/Q3094483,Q3094483,1994,,самец
http://www.wikidata.org/entity/Q3105459,Q3105459,1998,,
http://www.wikidata.org/entity/Q3108406,Q3108406,1862,,самец
http://www.wikidata.org/entity/Q3113288,Q3113288,2006,,самец
http://www.wikidata.org/entity/Q3115836,Q3115836,2004,,самка
http://www.wikidata.org/entity/Q3116575,Q3116575,1932,,
http://www.wikidata.org/entity/Q3123076,Q3123076,1994,,самец
http://www.wikidata.org/entity/Q3135591,Q3135591,1995,,самец
http://www.wikidata.org/entity/Q3147477,Ибрахим,1952,1973,самец
http://www.wikidata.org/entity/Q3161578,Q3161578,1953,1982,
http://www.wikidata.org/entity/Q3173785,Q3173785,1995,,самец
http://www.wikidata.org/entity/Q3183929,Q3183929,1975,,самец
http://www.wikidata.org/entity/Q3187214,Q3187214,1997,,самец
http://www.wikidata.org/entity/Q3192001,Q3192001,1976,,самец
http://www.wikidata.org/entity/Q3195550,Q3195550,1998,,
http://www.wikidata.org/entity/Q3199595,Q3199595,1998,,самец
http://www.wikidata.org/entity/Q3201809,Q3201809,1999,,
http://www.wikidata.org/entity/Q3204197,Q3204197,1805,,самец
http://www.wikidata.org/entity/Q3216032,Q3216032,1999,,
http://www.wikidata.org/entity/Q3267735,Q3267735,1977,,
http://www.wikidata.org/entity/Q3267883,Q3267883,1977,2003,самец
http://www.wikidata.org/entity/Q3267981,Q3267981,1955,1968,самец
http://www.wikidata.org/entity/Q3303811,Q3303811,2000,,самец
http://www.wikidata.org/entity/Q3312600,Q3312600,2001,,
http://www.wikidata.org/entity/Q3331409,Q3331409,2000,,самец
http://www.wikidata.org/entity/Q2894950,Q2894950,1967,1981,
http://www.wikidata.org/entity/Q2905346,Q2905346,2006,2024,самка
http://www.wikidata.org/entity/Q2907399,Q2907399,1974,1992,самец
http://www.wikidata.org/entity/Q2941189,Q2941189,1969,1993,самец
http://www.wikidata.org/entity/Q2957840,Харизма,1972,2003,самец
http://www.wikidata.org/entity/Q2997397,Q2997397,1976,2001,самец
http://www.wikidata.org/entity/Q2998880,Q2998880,1940,1973,самец
http://www.wikidata.org/entity/Q3013377,Q3013377,1983,1999,самец
http://www.wikidata.org/entity/Q3038706,Q3038706,1930,1960,самец
http://www.wikidata.org/entity/Q3050242,Q3050242,1975,2001,самец
http://www.wikidata.org/entity/Q3062116,Q3062116,2001,2022,
http://www.wikidata.org/entity/Q3064700,Q3064700,1971,1992,самец
http://www.wikidata.org/entity/Q3066787,Q3066787,1990,2004,самец
http://www.wikidata.org/entity/Q3072559,Q3072559,1993,2005,самка
http://www.wikidata.org/entity/Q3073260,Q3073260,1971,2001,самец
http://www.wikidata.org/entity/Q3074614,Q3074614,1896,1911,самец
http://www.wikidata.org/entity/Q3074615,Q3074615,1714,1741,самец
http://www.wikidata.org/entity/Q3081024,Q3081024,1750,1779,самец
http://www.wikidata.org/entity/Q3094737,Q3094737,1998,2021,самец
http://www.wikidata.org/entity/Q3094865,Q3094865,1972,2005,самец
http://www.wikidata.org/entity/Q3100366,Q3100366,1987,2010,самец
http://www.wikidata.org/entity/Q3100542,Q3100542,1988,2013,самец
http://www.wikidata.org/entity/Q3105301,Q3105301,1997,2018,самец
http://www.wikidata.org/entity/Q3105435,Q3105435,1994,2006,самец
http://www.wikidata.org/entity/Q3108194,Q3108194,1993,2014,самка
http://www.wikidata.org/entity/Q3109663,Бабиэка,1061,1101,
http://www.wikidata.org/entity/Q3122912,Q3122912,1950,1970,
http://www.wikidata.org/entity/Q3125589,Q3125589,1973,1992,самец
http://www.wikidata.org/entity/Q3126356,Q3126356,1849,1876,самец
http://www.wikidata.org/entity/Q3128095,Q3128095,1991,2018,самка
http://www.wikidata.org/entity/Q3129789,Q3129789,1993,2013,самец
http://www.wikidata.org/entity/Q3143429,Q3143429,2002,2016,самец
http://www.wikidata.org/entity/Q3144473,Q3144473,1958,1984,самка
http://www.wikidata.org/entity/Q3147955,Q3147955,1974,1998,самец
http://www.wikidata.org/entity/Q3160449,Q3160449,1997,2025,самец
http://www.wikidata.org/entity/Q3162257,Q3162257,1975,1991,самец
http://www.wikidata.org/entity/Q3181732,Джон Генри,1975,2007,самец
http://www.wikidata.org/entity/Q3192701,Q3192701,1992,2020,самец
http://www.wikidata.org/entity/Q3194176,Q3194176,1983,2002,самец
http://www.wikidata.org/entity/Q3195446,Q3195446,1954,1981,самец
http://www.wikidata.org/entity/Q3197083,Q3197083,1990,2016,самец
http://www.wikidata.org/entity/Q3198819,Q3198819,1998,2016,
http://www.wikidata.org/entity/Q3227709,Q3227709,1977,2008,самец
http://www.wikidata.org/entity/Q3241276,Q3241276,1987,2016,самец
http://www.wikidata.org/entity/Q3269685,Лефад,1969,2005,самец
http://www.wikidata.org/entity/Q3274562,Q3274562,1980,2013,самец
http://www.wikidata.org/entity/Q3274686,Q3274686,1984,2016,самец
http://www.wikidata.org/entity/Q3277489,Q3277489,1946,1958,самец
http://www.wikidata.org/entity/Q3299436,Q3299436,1935,1957,самец
http://www.wikidata.org/entity/Q3307189,Q3307189,1954,1973,самец
http://www.wikidata.org/entity/Q3312800,Q3312800,1984,2011,самка
http://www.wikidata.org/entity/Q3314241,Q3314241,1968,1986,самец
http://www.wikidata.org/entity/Q3322808,Q3322808,1996,2012,самец
http://www.wikidata.org/entity/Q3336192,Q3336192,1986,2002,самец
http://www.wikidata.org/entity/Q5849589,Q5849589,,,самец
http://www.wikidata.org/entity/Q5729825,Q5729825,1937,1958,самец
http://www.wikidata.org/entity/Q5742973,Q5742973,1758,1780,самец
http://www.wikidata.org/entity/Q5755028,Q5755028,1999,2014,самец
http://www.wikidata.org/entity/Q5765521,Q5765521,1875,1905,самец
http://www.wikidata.org/entity/Q5884974,Q5884974,1991,2017,самец
http://www.wikidata.org/entity/Q5889275,Q5889275,2007,2016,самец
http://www.wikidata.org/entity/Q5897169,Q5897169,1993,2018,самец
http://www.wikidata.org/entity/Q5902734,Q5902734,2003,2006,самец
http://www.wikidata.org/entity/Q5903729,Q5903729,1983,2011,самка
http://www.wikidata.org/entity/Q5954159,Q5954159,1722,1750,самец
http://www.wikidata.org/entity/Q5979471,Q5979471,2006,2018,самец
http://www.wikidata.org/entity/Q6005773,Q6005773,1894,1909,самка
http://www.wikidata.org/entity/Q6006408,Q6006408,1989,2014,
http://www.wikidata.org/entity/Q6006502,Q6006502,2001,2017,
http://www.wikidata.org/entity/Q6007649,Q6007649,1969,1995,самец
http://www.wikidata.org/entity/Q6032745,Q6032745,1999,2009,
http://www.wikidata.org/entity/Q6037629,Q6037629,1991,2017,самка
http://www.wikidata.org/entity/Q6071184,Q6071184,1976,2004,самец
http://www.wikidata.org/entity/Q6072645,Q6072645,1954,1971,самец
http://www.wikidata.org/entity/Q6073424,Q6073424,1878,1899,самец
http://www.wikidata.org/entity/Q5730884,Q5730884,1891,,самец
http://www.wikidata.org/entity/Q5731311,Q5731311,2005,,самец
http://www.wikidata.org/entity/Q5741736,Q5741736,1864,,самец
http://www.wikidata.org/entity/Q5748302,Q5748302,1991,,самка
http://www.wikidata.org/entity/Q5750408,Q5750408,1955,,самка
http://www.wikidata.org/entity/Q5751937,Q5751937,1957,,самец
http://www.wikidata.org/entity/Q5754447,Q5754447,1995,,самец
http://www.wikidata.org/entity/Q5755348,Q5755348,1967,,самец
http://www.wikidata.org/entity/Q5755583,Q5755583,1951,,самец
http://www.wikidata.org/entity/Q5756270,Q5756270,1931,,самец
http://www.wikidata.org/entity/Q5757291,Q5757291,1916,,самец
http://www.wikidata.org/entity/Q5757311,Q5757311,1969,,самец
http://www.wikidata.org/entity/Q5757377,Q5757377,1952,,самка
http://www.wikidata.org/entity/Q5757913,Q5757913,1971,,самка
http://www.wikidata.org/entity/Q5758674,Q5758674,1978,,самец
